_id,Nº/ANO,FATO,FATO AGRUPADO,DATA DO FATO,HORA DO FATO,UF,MUNICÍPIO,CÓDIGO IBGE,BAIRRO,SUBTIPO_FEMINICIDIO,TENTADO,ENVOLVE_VD,DESC_MEDIDA_PROTETIVA,ANO,MES
1215,916/2023 - DP-ANASTACIO,"FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO","FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS",08/09/2023,08:30:00,MS,Anastácio,5000708,JARDIM PROGRESSO,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,True,False,2023,9
1217,315/2023 - DAM-PARANAÍBA,"HOMICIDIO QUALIFICADO MEDIANTE PAGA OU PROMESSA DE RECOMPENSA, OU POR OUTRO MOTIVO TORPE, HOMICIDIO QUALIFICADO PELA TRAICAO, DE EMBOSCADA, OU MEDIANTE DISSIMULACAO OU OUTRO RECURSO QUE DIFICULTE OU TORNE IMPOSSIVEL A DEFESA DO OFENDIDO, FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO, FURTO (VIOLENCIA DOMESTICA)","FATOS TIPICOS QUE RESULTAM EM MORTE, PROJETO ACOLHIDA, FATOS TIPICOS, CRIMES VIOLENTOS LETAIS INTENCIONAIS, HOMICIDIO DOLOSO, HOMICIDIO DOLOSO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS, FATOS TIPICOS QUE RESULTAM EM MORTE, FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, VIOLENCIA DOMESTICA",29/08/2023,10:35:00,MS,Paranaíba,5006309,SANTO ANTONIO,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,True,False,2023,8
1245,5132/2023 - DEPAC-DDOS,"FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO","FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS",09/08/2023,21:00:00,MS,Dourados,5003702,VILA ALMEIDA,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,True,False,2023,8
1248,5061/2023 - 1DEAM,"POSSE IRREGULAR DE ARMA DE FOGO DE USO PERMITIDO, SUICIDIO, PORTAR DROGAS, PARA CONSUMO PESSOAL, FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO","FATOS TIPICOS, PORTE E POSSE DE ARMA DE FOGO, MORTE DECORRENTE DE FATO ATIPICO, FATOS TIPICOS, FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS",08/08/2023,06:45:00,MS,Campo Grande,5002704,JARDIM LOS ANGELES,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,True,False,2023,8
1260,4840/2023 - DEPAC-DDOS,"LESAO CORPORAL DOLOSA, AMEACA, HOMICIDIO QUALIFICADO POR MOTIVO FUTIL, HOMICIDIO QUALIFICADO COM EMPREGO DE VENENO, FOGO, EXPLOSIVO, ASFIXIA, TORTURA OU OUTRO MEIO INSIDIOSO, HOMICIDIO QUALIFICADO PELA TRAICAO, DE EMBOSCADA, OU MEDIANTE DISSIMULACAO OU OUTRO RECURSO QUE DIFICULTE OU TORNE IMPOSSIVEL A DEFESA DO OFENDIDO, FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO, DESCUMPRIR DECISAO JUDICIAL QUE DEFERE MEDIDAS PROTETIVAS DE URGENCIA PREVISTAS NESTA LEI","LESAO CORPORAL DOLOSA, FATOS TIPICOS, AMEAÇA, FATOS TIPICOS, HOMICIDIO DOLOSO, FATOS TIPICOS QUE RESULTAM EM MORTE, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS QUE RESULTAM EM MORTE, HOMICIDIO DOLOSO, PROJETO ACOLHIDA, FATOS TIPICOS, HOMICIDIO DOLOSO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS, FATOS TIPICOS QUE RESULTAM EM MORTE, FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS",30/07/2023,00:28:00,MS,Dourados,5003702,RESIDENCIAL ESPLANADA,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,True,True,2023,7
1272,742/2023 - DP-ANASTACIO,"FEMINICIDIO MAJORADO, SE PRATICADO NA PRESENÇA DE DESCENDENTE OU DE ASCENDENTE DA VITIMA - REVOGADO","CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, FEMINICIDIO, PROJETO ACOLHIDA",23/07/2023,14:30:00,MS,Anastácio,5000708,VILA UMBELINA,FEMINICÍDIO MAJORADO,False,False,False,2023,7
1274,964/2023 - DP-AMAMBAI,"HOMICIDIO QUALIFICADO PELA TRAICAO, DE EMBOSCADA, OU MEDIANTE DISSIMULACAO OU OUTRO RECURSO QUE DIFICULTE OU TORNE IMPOSSIVEL A DEFESA DO OFENDIDO, FEMINICIDIO - REVOGADO","HOMICIDIO DOLOSO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS, FATOS TIPICOS QUE RESULTAM EM MORTE, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS",22/07/2023,02:36:00,MS,Amambai,5000609,,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,False,False,2023,7
1286,231/2023 - DAM-NOVA ANDRADINA,"FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO","FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS",12/07/2023,13:30:00,MS,Nova Andradina,5006200,CONJUNTO HABITACIONAL DURVAL ANDRADE FILHO,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,True,False,2023,7
1290,1369/2023 - 1DP-NAVIRAÍ,"HOMICIDIO QUALIFICADO COM EMPREGO DE VENENO, FOGO, EXPLOSIVO, ASFIXIA, TORTURA OU OUTRO MEIO INSIDIOSO, FEMINICIDIO - REVOGADO","CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS QUE RESULTAM EM MORTE, HOMICIDIO DOLOSO, PROJETO ACOLHIDA, FATOS TIPICOS, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS",09/07/2023,02:30:00,MS,Navirai,5005707,CENTRO SETOR 3,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,False,False,2023,7
1302,4198/2023 - 1DEAM,"FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO","FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS",01/07/2023,05:00:00,MS,Campo Grande,5002704,PARQUE DO LAGEADO,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,True,False,2023,7
1307,4174/2023 - 1DEAM,"FEMINICIDIO MAJORADO, SE PRATICADO NA PRESENÇA DE DESCENDENTE OU DE ASCENDENTE DA VITIMA - REVOGADO","CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, FEMINICIDIO, PROJETO ACOLHIDA",29/06/2023,23:30:00,MS,Campo Grande,5002704,VILA NATHALIA,FEMINICÍDIO MAJORADO,False,False,False,2023,6
1342,2466/2023 - 1DP-CORUMBA,"SUICIDIO (TENTATIVA), FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO","FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS",26/05/2023,12:00:00,MS,Corumbá,5003207,,FEMINICÍDIO TENTADO,True,True,False,2023,5
1376,2933/2023 - 1DEAM,"HOMICIDIO QUALIFICADO POR MOTIVO FUTIL, FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO","HOMICIDIO DOLOSO, FATOS TIPICOS QUE RESULTAM EM MORTE, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS, FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS",30/04/2023,02:50:00,MS,Campo Grande,5002704,JARDIM COLIBRI DOIS,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,True,False,2023,4
1407,481/2023 - DP-IVINHEMA,"HOMICIDIO QUALIFICADO PELA TRAICAO, DE EMBOSCADA, OU MEDIANTE DISSIMULACAO OU OUTRO RECURSO QUE DIFICULTE OU TORNE IMPOSSIVEL A DEFESA DO OFENDIDO, FEMINICIDIO - REVOGADO","HOMICIDIO DOLOSO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS, FATOS TIPICOS QUE RESULTAM EM MORTE, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS",08/04/2023,03:30:00,MS,Novo Horizonte Do Sul,5006259,,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,False,False,2023,4
1417,321/2023 - DP-RIO BRILHANTE,"SUICIDIO, FEMINICIDIO MAJORADO, SE PRATICADO NA PRESENÇA DE DESCENDENTE OU DE ASCENDENTE DA VITIMA - REVOGADO","MORTE DECORRENTE DE FATO ATIPICO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, FEMINICIDIO, PROJETO ACOLHIDA",30/03/2023,09:30:00,MS,Rio Brilhante,5007208,CENTRO,FEMINICÍDIO MAJORADO,False,False,False,2023,3
1429,388/2023 - DP-RIBAS RIO PARDO,FEMINICIDIO - REVOGADO,"FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS",19/03/2023,12:35:00,MS,Ribas Do Rio Pardo,5007109,VILA JABOUR,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,False,False,2023,3
1457,1376/2023 - 1DEAM,"HOMICIDIO QUALIFICADO POR MOTIVO FUTIL, FEMINICIDIO - REVOGADO","HOMICIDIO DOLOSO, FATOS TIPICOS QUE RESULTAM EM MORTE, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS",28/02/2023,11:58:00,MS,Campo Grande,5002704,NOVA LIMA,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,False,False,2023,2
1460,181/2023 - 1DP-FATIMA DO SUL,"HOMICIDIO QUALIFICADO POR MOTIVO FUTIL, FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR, NA FORMA TENTADA REVOGADO","HOMICIDIO DOLOSO, FATOS TIPICOS QUE RESULTAM EM MORTE, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS, VIOLENCIA DOMESTICA, FATOS TIPICOS, FEMINICIDIO NA FORMA TENTADA",25/02/2023,22:40:00,MS,Fátima Do Sul,5003801,CENTRO,FEMINICÍDIO TENTADO,True,True,False,2023,2
1489,158/2023 - DP-IVINHEMA,"FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO","FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS",04/02/2023,19:00:00,MS,Ivinhema,5004700,VITORIA,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,True,False,2023,2
1501,208/2023 - DP-SIDROLANDIA,FEMINICIDIO - REVOGADO,"FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS",24/01/2023,12:27:00,MS,Sidrolândia,5007901,SAO BENTO,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,False,False,2023,1
1518,276/2023 - 1DEAM,"FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO","FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS",13/01/2023,16:40:00,MS,Campo Grande,5002704,SAO FRANCISCO,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,True,False,2023,1
1534,5729/2022 - 1DP-CORUMBA,"FALSIFICACAO DE DOCUMENTO PUBLICO, PORTE ILEGAL DE ARMA DE FOGO DE USO PERMITIDO, HOMICIDIO QUALIFICADO POR MOTIVO FUTIL, HOMICIDIO QUALIFICADO PELA TRAICAO, DE EMBOSCADA, OU MEDIANTE DISSIMULACAO OU OUTRO RECURSO QUE DIFICULTE OU TORNE IMPOSSIVEL A DEFESA DO OFENDIDO, FEMINICIDIO - REVOGADO","FATOS TIPICOS, FATOS TIPICOS, PORTE E POSSE DE ARMA DE FOGO, HOMICIDIO DOLOSO, FATOS TIPICOS QUE RESULTAM EM MORTE, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS, HOMICIDIO DOLOSO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS, FATOS TIPICOS QUE RESULTAM EM MORTE, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS",31/12/2022,17:20:00,MS,Corumbá,5003207,AEROPORTO,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,False,False,2022,12
1548,8334/2022 - 1DEAM,"FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO","FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS",21/12/2022,06:00:00,MS,Campo Grande,5002704,JARDIM COLUMBIA,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,True,False,2022,12
1554,225/2022 - DP-JAPORA,"FEMINICIDIO - REVOGADO, FEMINICIDIO MAJORADO, SE PRATICADO NA PRESENÇA DE DESCENDENTE OU DE ASCENDENTE DA VITIMA - REVOGADO","FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, FEMINICIDIO, PROJETO ACOLHIDA",15/12/2022,15:30:00,MS,Japorã,5004809,ZONA RURAL,FEMINICÍDIO MAJORADO,False,False,False,2022,12
1555,3191/2022 - 6DP-CG,"FEMINICIDIO, MENOSPREZO OU DISCRIMINAÇAO DE MULHER - REVOGADO","FATOS TIPICOS, PROJETO ACOLHIDA, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS",15/12/2022,06:10:00,MS,Campo Grande,5002704,LEBLON,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,False,False,2022,12
1570,3892/2022 - DEPAC-TL,"FEMINICIDIO, MENOSPREZO OU DISCRIMINAÇAO DE MULHER - REVOGADO","FATOS TIPICOS, PROJETO ACOLHIDA, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS",09/12/2022,19:00:00,MS,Três Lagoas,5008305,INTERLAGOS,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,False,False,2022,12
1583,7758/2022 - 1DEAM,"FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO","FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS",27/11/2022,20:30:00,MS,Campo Grande,5002704,CENTRO,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,True,False,2022,11
1593,7582/2022 - 1DEAM,FEMINICIDIO - REVOGADO,"FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS",20/11/2022,09:00:00,MS,Campo Grande,5002704,JARDIM NOROESTE,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,False,False,2022,11
1604,7406/2022 - 1DEAM,"ESTUPRO (VIOLENCIA DOMESTICA), FEMINICIDIO - REVOGADO","ESTUPRO, FATOS TIPICOS, VIOLENCIA DOMESTICA, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS",13/11/2022,03:00:00,MS,Campo Grande,5002704,JARDIM CENTRO OESTE,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,True,False,2022,11
1620,617/2022 - DP-TERENOS,"SUICIDIO, FEMINICIDIO - REVOGADO","MORTE DECORRENTE DE FATO ATIPICO, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS",30/10/2022,07:00:00,MS,Terenos,5008008,,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,False,False,2022,10
1644,2186/2022 - 1DP-PONTA PORÃ,FEMINICIDIO - REVOGADO,"FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS",18/10/2022,23:00:00,MS,Ponta Porã,5006606,ZONA RURAL,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,False,False,2022,10
1684,6266/2022 - 1DEAM,"HOMICIDIO SIMPLES NA FORMA TENTADA, HOMICIDIO SIMPLES NA FORMA TENTADA (VIOLENCIA DOMESTICA), FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO, ABORTO PROVOCADO POR TERCEIRO SEM O CONSENTIMENTO DA GESTANTE, NA FORMA TENTADA","HOMICIDIO DOLOSO NA FORMA TENTADA, FATOS TIPICOS, HOMICIDIO DOLOSO NA FORMA TENTADA, FATOS TIPICOS, VIOLENCIA DOMESTICA, FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS",23/09/2022,18:40:00,MS,Campo Grande,5002704,JARDIM CORCOVADO,FEMINICÍDIO TENTADO,True,True,False,2022,9
1687,2027/2022 - 1DP-NAVIRAÍ,"HOMICIDIO SIMPLES, FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR, NA FORMA TENTADA REVOGADO","FATOS TIPICOS, CRIMES VIOLENTOS LETAIS INTENCIONAIS, HOMICIDIO DOLOSO, FATOS TIPICOS QUE RESULTAM EM MORTE, PROJETO ACOLHIDA, VIOLENCIA DOMESTICA, FATOS TIPICOS, FEMINICIDIO NA FORMA TENTADA",19/09/2022,01:45:00,MS,Navirai,5005707,VILA PRIMAVERA,FEMINICÍDIO TENTADO,True,True,False,2022,9
1698,5643/2022 - DEPAC-DDOS,"DESTRUICAO, SUBTRACAO OU OCULTACAO DE CADAVER, FEMINICIDIO, MENOSPREZO OU DISCRIMINAÇAO DE MULHER - REVOGADO","FATOS TIPICOS, FATOS TIPICOS, PROJETO ACOLHIDA, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS",11/09/2022,17:36:00,MS,Dourados,5003702,,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,False,False,2022,9
1705,978/2022 - DP-SÃO GABRIEL,FEMINICIDIO - REVOGADO,"FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS",07/09/2022,10:00:00,MS,São Gabriel Do Oeste,5007695,CENTRO,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,False,False,2022,9
1708,1111/2022 - DP-AMAMBAI,"FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO","FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS",05/09/2022,17:00:00,MS,Amambai,5000609,,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,True,False,2022,9
1733,930/2022 - DP-AMAMBAI,"FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO","FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS",02/08/2022,16:30:00,MS,Amambai,5000609,,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,True,False,2022,8
1734,834/2022 - 2DP-DOURADOS,"HOMICIDIO QUALIFICADO COM EMPREGO DE VENENO, FOGO, EXPLOSIVO, ASFIXIA, TORTURA OU OUTRO MEIO INSIDIOSO, FEMINICIDIO - REVOGADO","CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS QUE RESULTAM EM MORTE, HOMICIDIO DOLOSO, PROJETO ACOLHIDA, FATOS TIPICOS, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS",01/08/2022,09:38:00,MS,Dourados,5003702,,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,False,False,2022,8
1736,159/2022 - DP-PARANHOS,"HOMICIDIO SIMPLES, HOMICIDIO QUALIFICADO MEDIANTE PAGA OU PROMESSA DE RECOMPENSA, OU POR OUTRO MOTIVO TORPE, FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR, NA FORMA TENTADA REVOGADO","FATOS TIPICOS, CRIMES VIOLENTOS LETAIS INTENCIONAIS, HOMICIDIO DOLOSO, FATOS TIPICOS QUE RESULTAM EM MORTE, PROJETO ACOLHIDA, FATOS TIPICOS QUE RESULTAM EM MORTE, PROJETO ACOLHIDA, FATOS TIPICOS, CRIMES VIOLENTOS LETAIS INTENCIONAIS, HOMICIDIO DOLOSO, VIOLENCIA DOMESTICA, FATOS TIPICOS, FEMINICIDIO NA FORMA TENTADA",30/07/2022,23:40:00,MS,Paranhos,5006358,ZONA RURAL,FEMINICÍDIO TENTADO,True,True,False,2022,7
1743,5020/2022 - 1DEAM,"DESTRUICAO, SUBTRACAO OU OCULTACAO DE CADAVER, FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO","FATOS TIPICOS, FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS",28/07/2022,07:00:00,MS,Campo Grande,5002704,VILA SILVIA REGINA,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,True,False,2022,7
1752,4880/2022 - 1DEAM,"FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO, FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR, NA FORMA TENTADA REVOGADO","FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS, VIOLENCIA DOMESTICA, FATOS TIPICOS, FEMINICIDIO NA FORMA TENTADA",21/07/2022,14:00:00,MS,Rochedo,5007505,CENTRO,FEMINICÍDIO TENTADO,True,True,False,2022,7
1788,2693/2022 - 1DP-CORUMBA,"FAVORECIMENTO PESSOAL, SUICIDIO, FEMINICIDIO, VIOLENCIA DOMESTICA E FAMILIAR REVOGADO","FATOS TIPICOS, MORTE DECORRENTE DE FATO ATIPICO, FEMINICIDIO, VIOLENCIA DOMESTICA, FATOS TIPICOS, PROJETO ACOLHIDA, CRIMES VIOLENTOS LETAIS INTENCIONAIS",22/06/2022,00:35:00,MS,Corumbá,5003207,POPULAR NOVA,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,True,False,2022,6
1794,3649/2022 - DEPAC-DDOS,FEMINICIDIO - REVOGADO,"FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS",16/06/2022,02:30:00,MS,Dourados,5003702,,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,False,False,2022,6
1799,760/2022 - DP-COSTA RICA,FEMINICIDIO - REVOGADO,"FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS",14/06/2022,00:00:00,MS,Costa Rica,5003256,,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,False,False,2022,6
1808,208/2022 - DAM-PONTA PORÃ,"LESAO CORPORAL DOLOSA, FEMINICIDIO - REVOGADO","LESAO CORPORAL DOLOSA, FATOS TIPICOS, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS",08/06/2022,04:00:00,MS,Ponta Porã,5006606,RESIDENCIAL PONTA PORA HUM,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,False,False,2022,6
1812,742/2022 - 4DP-CG,"ESTUPRO, SE DA CONDUTA RESULTA LESAO CORPORAL DE NATUREZA GRAVE OU SE A VITIMA É MENOR DE 18 (DEZOITO) OU MAIOR DE 14 (CATORZE) ANOS, FEMINICIDIO - REVOGADO","PEDOFILIA, FATOS TIPICOS, ESTUPRO, FEMINICIDIO, CRIMES VIOLENTOS LETAIS INTENCIONAIS, PROJETO ACOLHIDA, FATOS TIPICOS",06/06/2022,14:00:00,MS,Campo Grande,5002704,TIRADENTES,FEMINICÍDIO (LEGISLAÇÃO REVOGADA),False,False,False,2022,6
1817,788/2022 - DP-RIBAS RIO PARDO,"HOMICIDIO QUALIFICADO MEDIANTE PAGA OU PROMESSA DE RECOMPENSA, OU POR OUTRO MOTIVO TORPE, HOMICIDIO QUALIFICADO MEDIANTE PAGA OU PROMESSA DE RECOMPENSA, OU POR OUTRO MOTIVO TORPE, NA FORMA TENTADA, FEMINICIDIO MAJORADO, SE PRATICADO NA PRESENÇA DE DESCENDENTE OU DE ASCENDENTE DA VITIMA - REVOGADO, MORTE DECORRENTE DE INTERVENCAO LEGAL DE AGENTE DO ESTADO","FATOS TIPICOS QUE RESULTAM EM MORTE, PROJETO ACOLHIDA, FATOS TIPICOS, CRIMES VIOLENTOS LETAIS INTENCIONAIS, HOMICIDIO DOLOSO, FATOS TIPICOS, CRIMES VIOLENTOS LETAIS INTENCIONAIS, FATOS TIPICOS, FEMINICIDIO, PROJETO ACOLHIDA, FATOS TIPICOS",01/06/2022,23:30:00,MS,Ribas Do Rio Pardo,5007109,SAO SEBASTIAO,FEMINICÍDIO TENTADO,True,False,False,2022,6
